Kin-Method,AVG-PR,ROC-AUC,Acc,Emission(kW)
RDKitECFPMorganFP/PAK6_RBF SVM,0.032864,0.500000,0.967136,3.517847e-08
RDKitECFPMorganFP/PAK6_Gaussian Process,0.137760,0.635576,0.962441,1.085570e-06
RDKitECFPMorganFP/PAK6_Decision Tree,0.166331,0.638003,0.967136,1.115293e-08
RDKitECFPMorganFP/PAK6_Random Forest,0.032864,0.500000,0.967136,6.405271e-07
RDKitECFPMorganFP/PAK6_AdaBoost,0.056740,0.561720,0.953052,9.164303e-08
RDKitECFPMorganFP/PAK6_Naive Bayes,0.080617,0.623440,0.938967,7.185651e-09
RDKitECFPMorganFP/PAK6_QDA,0.034422,0.523232,0.211268,8.016412e-08
RDKitECFPMorganFP/PAK6_PLS-DA,0.309991,0.511096,0.971831,6.612811e-07
RDKitECFPMorganFP/PAK6_DNN,0.328119,0.621359,0.967136,2.125218e-05
RDKitECFPMorganFP/PAK7_Nearest Neighbors,0.037383,0.500000,0.962617,2.001722e-08
RDKitECFPMorganFP/PAK7_Linear SVM,0.184079,0.677791,0.957944,9.631946e-09
RDKitECFPMorganFP/PAK7_RBF SVM,0.157710,0.562500,0.967290,4.086186e-08
RDKitECFPMorganFP/PAK7_Gaussian Process,0.194704,0.622573,0.967290,4.840805e-06
RDKitECFPMorganFP/PAK7_Decision Tree,0.210864,0.680218,0.962617,7.355398e-09
RDKitECFPMorganFP/PAK7_Random Forest,0.037383,0.500000,0.962617,5.307298e-07
RDKitECFPMorganFP/PAK7_AdaBoost,0.210864,0.680218,0.962617,7.697515e-08
RDKitECFPMorganFP/PAK7_Naive Bayes,0.090537,0.610437,0.943925,5.938755e-09
RDKitECFPMorganFP/PAK7_QDA,0.038513,0.515170,0.182243,8.546462e-08
RDKitECFPMorganFP/PAK7_PLS-DA,0.366790,0.747573,0.962617,6.233174e-07
RDKitECFPMorganFP/PAK7_DNN,0.410734,0.868325,0.962617,2.107746e-05
RDKitECFPMorganFP/PDGFRA_Nearest Neighbors,0.509983,0.768860,0.901408,2.680857e-08
RDKitECFPMorganFP/PDGFRA_Linear SVM,0.560148,0.808909,0.910798,1.408780e-08
RDKitECFPMorganFP/PDGFRA_RBF SVM,0.173910,0.511477,0.835681,4.042775e-08
RDKitECFPMorganFP/PDGFRA_Gaussian Process,0.590832,0.768620,0.920188,4.322970e-06
RDKitECFPMorganFP/PDGFRA_Decision Tree,0.405072,0.677287,0.882629,8.563659e-09
RDKitECFPMorganFP/PDGFRA_Random Forest,0.164319,0.500000,0.835681,5.146717e-07
RDKitECFPMorganFP/PDGFRA_AdaBoost,0.515728,0.780337,0.901408,7.590855e-08
RDKitECFPMorganFP/PDGFRA_Naive Bayes,0.375319,0.752488,0.835681,5.943402e-09
RDKitECFPMorganFP/PDGFRA_QDA,0.222930,0.657303,0.427230,7.795433e-08
RDKitECFPMorganFP/PDGFRA_PLS-DA,0.723897,0.874478,0.892019,6.263834e-07
RDKitECFPMorganFP/PDGFRA_DNN,0.735883,0.879775,0.896714,2.048958e-05
RDKitECFPMorganFP/PDGFRB_Nearest Neighbors,0.573617,0.780417,0.817757,1.519310e-08
RDKitECFPMorganFP/PDGFRB_Linear SVM,0.608914,0.802708,0.836449,2.027569e-08
RDKitECFPMorganFP/PDGFRB_RBF SVM,0.302205,0.504479,0.700935,4.122008e-08
RDKitECFPMorganFP/PDGFRB_Gaussian Process,0.674514,0.826042,0.869159,3.564134e-06
RDKitECFPMorganFP/PDGFRB_Decision Tree,0.532850,0.725625,0.803738,7.016790e-09
RDKitECFPMorganFP/PDGFRB_Random Forest,0.299065,0.500000,0.700935,4.989159e-07
RDKitECFPMorganFP/PDGFRB_AdaBoost,0.589360,0.787083,0.827103,8.493084e-08
RDKitECFPMorganFP/PDGFRB_Naive Bayes,0.465459,0.721562,0.728972,5.872882e-09
RDKitECFPMorganFP/PDGFRB_QDA,0.348682,0.601042,0.453271,9.627535e-08
RDKitECFPMorganFP/PDGFRB_PLS-DA,0.792832,0.849479,0.841121,6.137989e-07
RDKitECFPMorganFP/PDGFRB_DNN,0.789178,0.858229,0.845794,2.062893e-05
RDKitECFPMorganFP/PDPK1_Nearest Neighbors,0.037559,0.500000,0.962441,1.709877e-08
RDKitECFPMorganFP/PDPK1_Linear SVM,0.037559,0.495122,0.953052,1.105327e-08
RDKitECFPMorganFP/PDPK1_RBF SVM,0.037559,0.500000,0.962441,3.628442e-08
RDKitECFPMorganFP/PDPK1_Gaussian Process,0.037559,0.495122,0.953052,1.028910e-06
RDKitECFPMorganFP/PDPK1_Decision Tree,0.157864,0.562500,0.967136,7.495404e-09
RDKitECFPMorganFP/PDPK1_Random Forest,0.037559,0.500000,0.962441,4.886368e-07
RDKitECFPMorganFP/PDPK1_AdaBoost,0.037559,0.495122,0.953052,8.779712e-08
RDKitECFPMorganFP/PDPK1_Naive Bayes,0.037559,0.497561,0.957746,9.648039e-09
RDKitECFPMorganFP/PDPK1_QDA,0.043716,0.573171,0.178404,9.501026e-08
RDKitECFPMorganFP/PDPK1_PLS-DA,0.553833,0.890244,0.962441,5.992423e-07
RDKitECFPMorganFP/PDPK1_DNN,0.362229,0.901220,0.962441,2.046150e-05
RDKitECFPMorganFP/PIK3C2B_Nearest Neighbors,0.042056,0.495122,0.948598,1.570410e-08
RDKitECFPMorganFP/PIK3C2B_Linear SVM,0.096202,0.598916,0.943925,8.053311e-09
RDKitECFPMorganFP/PIK3C2B_RBF SVM,0.042056,0.500000,0.957944,3.709730e-08
RDKitECFPMorganFP/PIK3C2B_Gaussian Process,0.042056,0.500000,0.957944,2.874438e-06
RDKitECFPMorganFP/PIK3C2B_Decision Tree,0.194704,0.659350,0.957944,8.357436e-09
RDKitECFPMorganFP/PIK3C2B_Random Forest,0.042056,0.500000,0.957944,4.903854e-07
RDKitECFPMorganFP/PIK3C2B_AdaBoost,0.139148,0.652033,0.943925,8.767963e-08
RDKitECFPMorganFP/PIK3C2B_Naive Bayes,0.296469,0.765583,0.957944,6.754488e-09
RDKitECFPMorganFP/PIK3C2B_QDA,0.037411,0.430894,0.214953,1.620288e-07
RDKitECFPMorganFP/PIK3C2B_PLS-DA,0.432916,0.810840,0.962617,6.151982e-07
RDKitECFPMorganFP/PIK3C2B_DNN,0.304808,0.743089,0.957944,2.051965e-05
RDKitECFPMorganFP/PIK3CB_Nearest Neighbors,0.599466,0.785714,0.971963,1.837169e-08
RDKitECFPMorganFP/PIK3CB_Linear SVM,0.668042,0.854643,0.976636,9.514194e-09
RDKitECFPMorganFP/PIK3CB_RBF SVM,0.132176,0.535714,0.939252,3.808801e-08
RDKitECFPMorganFP/PIK3CB_Gaussian Process,0.599466,0.785714,0.971963,3.580970e-06
RDKitECFPMorganFP/PIK3CB_Decision Tree,0.599466,0.785714,0.971963,8.637358e-09
RDKitECFPMorganFP/PIK3CB_Random Forest,0.065421,0.500000,0.934579,5.106969e-07
RDKitECFPMorganFP/PIK3CB_AdaBoost,0.666222,0.821429,0.976636,7.649285e-08
RDKitECFPMorganFP/PIK3CB_Naive Bayes,0.350892,0.740000,0.948598,5.605211e-09
RDKitECFPMorganFP/PIK3CB_QDA,0.074468,0.565000,0.186916,7.839907e-08
RDKitECFPMorganFP/PIK3CB_PLS-DA,0.764019,0.817500,0.971963,6.042154e-07
RDKitECFPMorganFP/PIK3CB_DNN,0.726685,0.901071,0.957944,2.074743e-05
RDKitECFPMorganFP/PIK3CD_Nearest Neighbors,0.042056,0.500000,0.957944,3.021633e-08
RDKitECFPMorganFP/PIK3CD_Linear SVM,0.201142,0.707588,0.948598,8.697312e-09
RDKitECFPMorganFP/PIK3CD_RBF SVM,0.042056,0.497561,0.953271,3.856434e-08
RDKitECFPMorganFP/PIK3CD_Gaussian Process,0.254933,0.611111,0.967290,6.826817e-06
RDKitECFPMorganFP/PIK3CD_Decision Tree,0.361371,0.666667,0.971963,7.469886e-09
RDKitECFPMorganFP/PIK3CD_Random Forest,0.042056,0.500000,0.957944,5.134108e-07
RDKitECFPMorganFP/PIK3CD_AdaBoost,0.553790,0.881572,0.976636,7.408000e-08
RDKitECFPMorganFP/PIK3CD_Naive Bayes,0.415517,0.772900,0.971963,7.200284e-09
RDKitECFPMorganFP/PIK3CD_QDA,0.047872,0.563415,0.163551,8.771659e-08
RDKitECFPMorganFP/PIK3CD_PLS-DA,0.718806,0.902981,0.976636,6.072848e-07
RDKitECFPMorganFP/PIK3CD_DNN,0.726066,0.808672,0.957944,2.054316e-05
RDKitECFPMorganFP/PIK3CG_Nearest Neighbors,0.057864,0.552744,0.948357,1.469537e-08
RDKitECFPMorganFP/PIK3CG_Linear SVM,0.184188,0.677744,0.957746,8.766030e-09
RDKitECFPMorganFP/PIK3CG_RBF SVM,0.037559,0.500000,0.962441,3.553475e-08
RDKitECFPMorganFP/PIK3CG_Gaussian Process,0.090669,0.610366,0.943662,1.281536e-06
RDKitECFPMorganFP/PIK3CG_Decision Tree,0.128169,0.617683,0.957746,8.928329e-09
RDKitECFPMorganFP/PIK3CG_Random Forest,0.037559,0.500000,0.962441,4.980950e-07
RDKitECFPMorganFP/PIK3CG_AdaBoost,0.128169,0.617683,0.957746,7.222539e-08
RDKitECFPMorganFP/PIK3CG_Naive Bayes,0.184188,0.677744,0.957746,7.756948e-09
RDKitECFPMorganFP/PIK3CG_QDA,0.046784,0.602439,0.234742,9.013234e-08
RDKitECFPMorganFP/PIK3CG_PLS-DA,0.318538,0.738110,0.957746,6.282871e-07
RDKitECFPMorganFP/PIK3CG_DNN,0.251609,0.660671,0.962441,2.050069e-05
RDKitECFPMorganFP/PIK4CB_Nearest Neighbors,0.148494,0.555556,0.962617,1.821374e-08
RDKitECFPMorganFP/PIK4CB_Linear SVM,0.055902,0.543360,0.939252,9.822928e-09
RDKitECFPMorganFP/PIK4CB_RBF SVM,0.042056,0.500000,0.957944,3.600148e-08
RDKitECFPMorganFP/PIK4CB_Gaussian Process,0.042056,0.500000,0.957944,2.917369e-06
RDKitECFPMorganFP/PIK4CB_Decision Tree,0.092939,0.553117,0.957944,7.551691e-09
RDKitECFPMorganFP/PIK4CB_Random Forest,0.042056,0.500000,0.957944,5.183731e-07
RDKitECFPMorganFP/PIK4CB_AdaBoost,0.148494,0.555556,0.962617,7.295420e-08
RDKitECFPMorganFP/PIK4CB_Naive Bayes,0.074420,0.550678,0.953271,5.419615e-09
RDKitECFPMorganFP/PIK4CB_QDA,0.043320,0.515176,0.172897,9.179279e-08
RDKitECFPMorganFP/PIK4CB_PLS-DA,0.178766,0.717615,0.948598,6.242209e-07
RDKitECFPMorganFP/PIK4CB_DNN,0.259554,0.779946,0.957944,2.054386e-05
RDKitECFPMorganFP/PIKFYVE_Nearest Neighbors,0.032710,0.500000,0.967290,1.637323e-08
RDKitECFPMorganFP/PIKFYVE_Linear SVM,0.170895,0.571429,0.971963,1.044730e-08
RDKitECFPMorganFP/PIKFYVE_RBF SVM,0.032710,0.500000,0.967290,3.608663e-08
RDKitECFPMorganFP/PIKFYVE_Gaussian Process,0.032710,0.500000,0.967290,3.930475e-06
RDKitECFPMorganFP/PIKFYVE_Decision Tree,0.075656,0.566598,0.962617,1.002615e-08
RDKitECFPMorganFP/PIKFYVE_Random Forest,0.032710,0.500000,0.967290,5.173798e-07
RDKitECFPMorganFP/PIKFYVE_AdaBoost,0.048446,0.556936,0.943925,7.596296e-08
RDKitECFPMorganFP/PIKFYVE_Naive Bayes,0.099466,0.569013,0.967290,6.041523e-09
RDKitECFPMorganFP/PIKFYVE_QDA,0.027308,0.379917,0.200935,7.999257e-08
RDKitECFPMorganFP/PIKFYVE_PLS-DA,0.221984,0.583851,0.967290,6.078977e-07
RDKitECFPMorganFP/PIKFYVE_DNN,0.175572,0.528640,0.967290,2.342673e-05
RDKitECFPMorganFP/PIM2_Nearest Neighbors,0.171026,0.571429,0.971831,2.844906e-08
RDKitECFPMorganFP/PIM2_Linear SVM,0.447351,0.714286,0.981221,8.904603e-09
RDKitECFPMorganFP/PIM2_RBF SVM,0.032864,0.500000,0.967136,3.608314e-08
RDKitECFPMorganFP/PIM2_Gaussian Process,0.309188,0.642857,0.976526,3.479527e-06
RDKitECFPMorganFP/PIM2_Decision Tree,0.340208,0.711859,0.976526,8.888097e-09
RDKitECFPMorganFP/PIM2_Random Forest,0.032864,0.500000,0.967136,5.288623e-07
RDKitECFPMorganFP/PIM2_AdaBoost,0.171026,0.571429,0.971831,7.582753e-08
RDKitECFPMorganFP/PIM2_Naive Bayes,0.171026,0.571429,0.971831,6.123107e-09
RDKitECFPMorganFP/PIM2_QDA,0.041176,0.604369,0.234742,7.991800e-08
RDKitECFPMorganFP/PIM2_PLS-DA,0.516436,0.877254,0.981221,6.310006e-07
RDKitECFPMorganFP/PIM2_DNN,0.276425,0.791956,0.967136,2.105758e-05
RDKitECFPMorganFP/PIP5K1C_Nearest Neighbors,0.090421,0.542298,0.897196,2.806714e-08
RDKitECFPMorganFP/PIP5K1C_Linear SVM,0.083278,0.532197,0.878505,1.169900e-08
RDKitECFPMorganFP/PIP5K1C_RBF SVM,0.074766,0.500000,0.925234,3.602857e-08
RDKitECFPMorganFP/PIP5K1C_Gaussian Process,0.084651,0.534722,0.883178,1.341966e-06
RDKitECFPMorganFP/PIP5K1C_Decision Tree,0.079022,0.516098,0.901869,9.436323e-09
RDKitECFPMorganFP/PIP5K1C_Random Forest,0.074766,0.500000,0.925234,5.017369e-07
RDKitECFPMorganFP/PIP5K1C_AdaBoost,0.080510,0.518624,0.906542,7.867825e-08
RDKitECFPMorganFP/PIP5K1C_Naive Bayes,0.075775,0.505997,0.883178,6.589644e-09
RDKitECFPMorganFP/PIP5K1C_QDA,0.077025,0.515783,0.210280,7.751884e-08
RDKitECFPMorganFP/PIP5K1C_PLS-DA,0.190661,0.643939,0.920561,6.050986e-07
RDKitECFPMorganFP/PIP5K1C_DNN,0.233779,0.603220,0.925234,2.120343e-05
RDKitECFPMorganFP/PIP5K2B_Nearest Neighbors,0.042056,0.497561,0.953271,2.953166e-08
RDKitECFPMorganFP/PIP5K2B_Linear SVM,0.254933,0.611111,0.967290,7.359746e-09
RDKitECFPMorganFP/PIP5K2B_RBF SVM,0.042056,0.500000,0.957944,3.431910e-08
RDKitECFPMorganFP/PIP5K2B_Gaussian Process,0.148494,0.555556,0.962617,4.116961e-06
RDKitECFPMorganFP/PIP5K2B_Decision Tree,0.092939,0.553117,0.957944,9.578807e-09
RDKitECFPMorganFP/PIP5K2B_Random Forest,0.042056,0.500000,0.957944,4.985873e-07
RDKitECFPMorganFP/PIP5K2B_AdaBoost,0.180858,0.608672,0.962617,7.343337e-08
RDKitECFPMorganFP/PIP5K2B_Naive Bayes,0.361371,0.666667,0.971963,8.600504e-09
RDKitECFPMorganFP/PIP5K2B_QDA,0.045077,0.534688,0.210280,8.256849e-08
RDKitECFPMorganFP/PIP5K2B_PLS-DA,0.355167,0.806504,0.957944,6.041615e-07
RDKitECFPMorganFP/PIP5K2B_DNN,0.166412,0.783740,0.957944,2.067022e-05
RDKitECFPMorganFP/PIP5K2C_Nearest Neighbors,0.280112,0.632063,0.901869,1.632226e-08
RDKitECFPMorganFP/PIP5K2C_Linear SVM,0.378069,0.753545,0.901869,1.174626e-08
RDKitECFPMorganFP/PIP5K2C_RBF SVM,0.152150,0.520000,0.887850,3.652490e-08
RDKitECFPMorganFP/PIP5K2C_Gaussian Process,0.312167,0.652063,0.906542,8.506909e-07
RDKitECFPMorganFP/PIP5K2C_Decision Tree,0.276362,0.646772,0.897196,8.502413e-09
RDKitECFPMorganFP/PIP5K2C_Random Forest,0.116822,0.500000,0.883178,5.068715e-07
RDKitECFPMorganFP/PIP5K2C_AdaBoost,0.407766,0.758836,0.911215,7.107376e-08
RDKitECFPMorganFP/PIP5K2C_Naive Bayes,0.159497,0.589735,0.827103,6.870938e-09
RDKitECFPMorganFP/PIP5K2C_QDA,0.126252,0.542011,0.252336,7.401116e-08
RDKitECFPMorganFP/PIP5K2C_PLS-DA,0.556275,0.818201,0.920561,6.248440e-07
RDKitECFPMorganFP/PIP5K2C_DNN,0.425007,0.789206,0.883178,2.163099e-05
RDKitECFPMorganFP/PKAC-alpha_Nearest Neighbors,0.535974,0.783214,0.967290,1.693559e-08
RDKitECFPMorganFP/PKAC-alpha_Linear SVM,0.251669,0.699286,0.934579,1.161575e-08
RDKitECFPMorganFP/PKAC-alpha_RBF SVM,0.065421,0.500000,0.934579,3.678002e-08
RDKitECFPMorganFP/PKAC-alpha_Gaussian Process,0.465955,0.714286,0.962617,4.825844e-06
RDKitECFPMorganFP/PKAC-alpha_Decision Tree,0.421599,0.745000,0.957944,7.606693e-09
RDKitECFPMorganFP/PKAC-alpha_Random Forest,0.065421,0.500000,0.934579,5.212421e-07
RDKitECFPMorganFP/PKAC-alpha_AdaBoost,0.323097,0.706786,0.948598,7.486909e-08
RDKitECFPMorganFP/PKAC-alpha_Naive Bayes,0.189586,0.632857,0.934579,6.204680e-09
RDKitECFPMorganFP/PKAC-alpha_QDA,0.067701,0.517857,0.285047,8.424071e-08
RDKitECFPMorganFP/PKAC-alpha_PLS-DA,0.624614,0.780714,0.967290,6.240589e-07
RDKitECFPMorganFP/PKAC-alpha_DNN,0.419810,0.708929,0.953271,2.086124e-05
RDKitECFPMorganFP/PKAC-beta_Nearest Neighbors,0.277498,0.615385,0.953271,1.498046e-08
RDKitECFPMorganFP/PKAC-beta_Linear SVM,0.357896,0.689820,0.957944,1.203034e-08
RDKitECFPMorganFP/PKAC-beta_RBF SVM,0.060748,0.500000,0.939252,3.727172e-08
RDKitECFPMorganFP/PKAC-beta_Gaussian Process,0.153966,0.574436,0.943925,5.793854e-06
RDKitECFPMorganFP/PKAC-beta_Decision Tree,0.446841,0.764256,0.962617,6.748826e-09
RDKitECFPMorganFP/PKAC-beta_Random Forest,0.060748,0.500000,0.939252,5.245392e-07
RDKitECFPMorganFP/PKAC-beta_AdaBoost,0.178808,0.641408,0.934579,7.489929e-08
RDKitECFPMorganFP/PKAC-beta_Naive Bayes,0.217880,0.646383,0.943925,6.169220e-09
RDKitECFPMorganFP/PKAC-beta_QDA,0.070581,0.572331,0.331776,8.409780e-08
RDKitECFPMorganFP/PKAC-beta_PLS-DA,0.600794,0.785113,0.962617,6.274577e-07
RDKitECFPMorganFP/PKAC-beta_DNN,0.521786,0.714696,0.957944,2.106320e-05
RDKitECFPMorganFP/PKN1_Nearest Neighbors,0.042056,0.500000,0.957944,2.094361e-08
RDKitECFPMorganFP/PKN1_Linear SVM,0.055902,0.543360,0.939252,9.415690e-09
RDKitECFPMorganFP/PKN1_RBF SVM,0.042056,0.500000,0.957944,3.842519e-08
RDKitECFPMorganFP/PKN1_Gaussian Process,0.042056,0.500000,0.957944,3.741743e-06
RDKitECFPMorganFP/PKN1_Decision Tree,0.055902,0.543360,0.939252,8.082073e-09
RDKitECFPMorganFP/PKN1_Random Forest,0.042056,0.500000,0.957944,5.275173e-07
RDKitECFPMorganFP/PKN1_AdaBoost,0.053256,0.540921,0.934579,7.585530e-08
RDKitECFPMorganFP/PKN1_Naive Bayes,0.049729,0.536043,0.925234,5.454828e-09
RDKitECFPMorganFP/PKN1_QDA,0.038935,0.457182,0.163551,8.692950e-08
RDKitECFPMorganFP/PKN1_PLS-DA,0.102228,0.497561,0.953271,6.205713e-07
RDKitECFPMorganFP/PKN1_DNN,0.152380,0.452575,0.957944,2.064169e-05
RDKitECFPMorganFP/PLK1_Nearest Neighbors,0.827528,0.909091,0.990654,3.001727e-08
RDKitECFPMorganFP/PLK1_Linear SVM,0.622982,0.901702,0.976636,1.133288e-08
RDKitECFPMorganFP/PLK1_RBF SVM,0.051402,0.500000,0.948598,3.510013e-08
RDKitECFPMorganFP/PLK1_Gaussian Process,0.827528,0.909091,0.990654,3.556167e-06
RDKitECFPMorganFP/PLK1_Decision Tree,0.745709,0.906628,0.985981,7.228666e-09
RDKitECFPMorganFP/PLK1_Random Forest,0.051402,0.500000,0.948598,5.170557e-07
RDKitECFPMorganFP/PLK1_AdaBoost,0.660483,0.861173,0.981308,7.595768e-08
RDKitECFPMorganFP/PLK1_Naive Bayes,0.568819,0.772727,0.976636,6.471119e-09
RDKitECFPMorganFP/PLK1_QDA,0.061798,0.588670,0.219626,9.682559e-08
RDKitECFPMorganFP/PLK1_PLS-DA,0.977750,0.998657,0.990654,6.065814e-07
RDKitECFPMorganFP/PLK1_DNN,0.949091,0.993730,0.985981,2.097583e-05
RDKitECFPMorganFP/PLK2_Nearest Neighbors,0.482583,0.727273,0.971963,2.933057e-08
RDKitECFPMorganFP/PLK2_Linear SVM,0.660483,0.861173,0.981308,9.370765e-09
RDKitECFPMorganFP/PLK2_RBF SVM,0.051402,0.500000,0.948598,3.655022e-08
RDKitECFPMorganFP/PLK2_Gaussian Process,0.741291,0.863636,0.985981,3.721780e-06
RDKitECFPMorganFP/PLK2_Decision Tree,0.741291,0.863636,0.985981,8.698254e-09
RDKitECFPMorganFP/PLK2_Random Forest,0.051402,0.500000,0.948598,5.334226e-07
RDKitECFPMorganFP/PLK2_AdaBoost,0.741291,0.863636,0.985981,1.054462e-07
RDKitECFPMorganFP/PLK2_Naive Bayes,0.323619,0.679355,0.962617,8.167084e-09
RDKitECFPMorganFP/PLK2_QDA,0.061798,0.588670,0.219626,1.396009e-07
RDKitECFPMorganFP/PLK2_PLS-DA,0.858759,0.951635,0.985981,6.419188e-07
RDKitECFPMorganFP/PLK2_DNN,0.833030,0.892969,0.985981,2.300685e-05
RDKitECFPMorganFP/PLK3_Nearest Neighbors,0.655055,0.818182,0.981308,2.037845e-08
RDKitECFPMorganFP/PLK3_Linear SVM,0.490897,0.770264,0.971963,1.097118e-08
RDKitECFPMorganFP/PLK3_RBF SVM,0.051402,0.500000,0.948598,3.536636e-08
RDKitECFPMorganFP/PLK3_Gaussian Process,0.051402,0.500000,0.948598,2.460057e-06
RDKitECFPMorganFP/PLK3_Decision Tree,0.568819,0.772727,0.976636,7.686605e-09
RDKitECFPMorganFP/PLK3_Random Forest,0.051402,0.500000,0.948598,5.284015e-07
RDKitECFPMorganFP/PLK3_AdaBoost,0.255310,0.714957,0.948598,7.521725e-08
RDKitECFPMorganFP/PLK3_Naive Bayes,0.323619,0.679355,0.962617,5.692056e-09
RDKitECFPMorganFP/PLK3_QDA,0.060109,0.576355,0.196262,8.114896e-08
RDKitECFPMorganFP/PLK3_PLS-DA,0.862692,0.969996,0.981308,6.236303e-07
RDKitECFPMorganFP/PLK3_DNN,0.802512,0.961487,0.981308,2.071593e-05
RDKitECFPMorganFP/PLK4_Nearest Neighbors,0.072652,0.523214,0.915888,1.551497e-08
RDKitECFPMorganFP/PLK4_Linear SVM,0.209994,0.635357,0.939252,1.096544e-08
RDKitECFPMorganFP/PLK4_RBF SVM,0.065421,0.500000,0.934579,3.540800e-08
RDKitECFPMorganFP/PLK4_Gaussian Process,0.065421,0.495000,0.925234,2.766296e-06
RDKitECFPMorganFP/PLK4_Decision Tree,0.204394,0.663571,0.929907,7.288935e-09
RDKitECFPMorganFP/PLK4_Random Forest,0.065421,0.500000,0.934579,5.167644e-07
RDKitECFPMorganFP/PLK4_AdaBoost,0.189586,0.632857,0.934579,7.509567e-08
RDKitECFPMorganFP/PLK4_Naive Bayes,0.113218,0.563929,0.929907,5.414644e-09
RDKitECFPMorganFP/PLK4_QDA,0.082840,0.612500,0.275701,8.875624e-08
RDKitECFPMorganFP/PLK4_PLS-DA,0.417526,0.749286,0.939252,6.163799e-07
RDKitECFPMorganFP/PLK4_DNN,0.338897,0.732143,0.934579,2.015547e-05
RDKitECFPMorganFP/PRKCD_Nearest Neighbors,0.292056,0.625000,0.957944,2.194155e-08
RDKitECFPMorganFP/PRKCD_Linear SVM,0.842679,0.916667,0.990654,8.502949e-09
RDKitECFPMorganFP/PRKCD_RBF SVM,0.134735,0.541667,0.948598,3.268110e-08
RDKitECFPMorganFP/PRKCD_Gaussian Process,0.056075,0.500000,0.943925,2.769744e-06
RDKitECFPMorganFP/PRKCD_Decision Tree,0.576519,0.867574,0.971963,6.667148e-09
RDKitECFPMorganFP/PRKCD_Random Forest,0.056075,0.500000,0.943925,5.114891e-07
RDKitECFPMorganFP/PRKCD_AdaBoost,0.611284,0.830858,0.976636,7.298766e-08
RDKitECFPMorganFP/PRKCD_Naive Bayes,0.431698,0.784241,0.962617,6.181400e-09
RDKitECFPMorganFP/PRKCD_QDA,0.065217,0.574257,0.196262,8.676809e-08
RDKitECFPMorganFP/PRKCD_PLS-DA,0.833070,0.901403,0.981308,6.126535e-07
RDKitECFPMorganFP/PRKCD_DNN,0.739691,0.906766,0.962617,2.051991e-05
RDKitECFPMorganFP/PRKCE_Nearest Neighbors,0.205489,0.576923,0.948357,1.708219e-08
RDKitECFPMorganFP/PRKCE_Linear SVM,0.113182,0.569423,0.934272,9.490540e-09
RDKitECFPMorganFP/PRKCE_RBF SVM,0.061033,0.500000,0.938967,3.635198e-08
RDKitECFPMorganFP/PRKCE_Gaussian Process,0.205489,0.576923,0.948357,5.824357e-06
RDKitECFPMorganFP/PRKCE_Decision Tree,0.277943,0.684808,0.948357,8.552499e-09
RDKitECFPMorganFP/PRKCE_Random Forest,0.061033,0.500000,0.938967,5.133969e-07
RDKitECFPMorganFP/PRKCE_AdaBoost,0.128566,0.571923,0.938967,7.405985e-08
RDKitECFPMorganFP/PRKCE_Naive Bayes,0.075569,0.530962,0.929577,6.052261e-09
RDKitECFPMorganFP/PRKCE_QDA,0.071038,0.575000,0.201878,8.261431e-08
RDKitECFPMorganFP/PRKCE_PLS-DA,0.429421,0.798846,0.948357,6.145254e-07
RDKitECFPMorganFP/PRKCE_DNN,0.306041,0.554231,0.948357,2.070569e-05
RDKitECFPMorganFP/PRKCH_Nearest Neighbors,0.349748,0.653846,0.957944,1.589086e-08
RDKitECFPMorganFP/PRKCH_Linear SVM,0.638749,0.807692,0.976636,9.554766e-09
RDKitECFPMorganFP/PRKCH_RBF SVM,0.132998,0.538462,0.943925,3.718901e-08
RDKitECFPMorganFP/PRKCH_Gaussian Process,0.710999,0.846154,0.981308,6.813677e-06
RDKitECFPMorganFP/PRKCH_Decision Tree,0.641769,0.843666,0.976636,9.086768e-09
RDKitECFPMorganFP/PRKCH_Random Forest,0.060748,0.500000,0.939252,5.177591e-07
RDKitECFPMorganFP/PRKCH_AdaBoost,0.713319,0.882128,0.981308,7.574729e-08
RDKitECFPMorganFP/PRKCH_Naive Bayes,0.605735,0.877153,0.971963,5.685549e-09
RDKitECFPMorganFP/PRKCH_QDA,0.071823,0.582090,0.214953,7.580049e-08
RDKitECFPMorganFP/PRKCH_PLS-DA,0.894860,0.971680,0.985981,6.103794e-07
RDKitECFPMorganFP/PRKCH_DNN,0.766792,0.908534,0.962617,2.070237e-05
RDKitECFPMorganFP/PRKCQ_Nearest Neighbors,0.213615,0.583333,0.953052,2.692482e-08
RDKitECFPMorganFP/PRKCQ_Linear SVM,0.304225,0.664179,0.957746,9.042921e-09
RDKitECFPMorganFP/PRKCQ_RBF SVM,0.056338,0.500000,0.943662,3.617476e-08
RDKitECFPMorganFP/PRKCQ_Gaussian Process,0.213615,0.583333,0.953052,7.658147e-06
RDKitECFPMorganFP/PRKCQ_Decision Tree,0.361502,0.742537,0.957746,8.534244e-09
RDKitECFPMorganFP/PRKCQ_Random Forest,0.056338,0.500000,0.943662,5.285367e-07
RDKitECFPMorganFP/PRKCQ_AdaBoost,0.264345,0.698383,0.948357,7.449292e-08
RDKitECFPMorganFP/PRKCQ_Naive Bayes,0.094567,0.570896,0.929577,8.578315e-09
RDKitECFPMorganFP/PRKCQ_QDA,0.073171,0.621891,0.286385,7.598240e-08
