Kin-Method,AVG-PR,ROC-AUC,Acc,Emission(kW)
RDKitDescriptorsResults/NLK_Naive Bayes,0.093250,0.604167,0.373832,5.947293e-09
RDKitDescriptorsResults/NLK_QDA,0.074766,0.500000,0.925234,2.093237e-08
RDKitDescriptorsResults/NLK_PLS-DA,0.239959,0.725694,0.925234,1.098367e-07
RDKitDescriptorsResults/NLK_DNN,0.256124,0.740215,0.906542,2.079275e-05
RDKitDescriptorsResults/p38-alpha_Nearest Neighbors,0.256092,0.641900,0.845794,1.420516e-08
RDKitDescriptorsResults/p38-alpha_Linear SVM,0.172316,0.537458,0.850467,8.132235e-09
RDKitDescriptorsResults/p38-alpha_RBF SVM,0.144860,0.500000,0.855140,1.849013e-08
RDKitDescriptorsResults/p38-alpha_Gaussian Process,0.144860,0.500000,0.855140,1.539413e-06
RDKitDescriptorsResults/p38-alpha_Decision Tree,0.294708,0.692755,0.841121,1.241929e-08
RDKitDescriptorsResults/p38-alpha_Random Forest,0.144860,0.500000,0.855140,7.436865e-07
RDKitDescriptorsResults/p38-alpha_AdaBoost,0.256504,0.623303,0.859813,1.162293e-07
RDKitDescriptorsResults/p38-alpha_Naive Bayes,0.164894,0.571038,0.266355,4.648782e-09
RDKitDescriptorsResults/p38-alpha_QDA,0.144860,0.491803,0.841121,1.896227e-08
RDKitDescriptorsResults/p38-alpha_PLS-DA,0.457242,0.797990,0.850467,1.246164e-07
RDKitDescriptorsResults/p38-alpha_DNN,0.518836,0.793055,0.883178,2.067980e-05
RDKitDescriptorsResults/p38-beta_Nearest Neighbors,0.069456,0.538065,0.939252,1.575544e-08
RDKitDescriptorsResults/p38-beta_Linear SVM,0.051402,0.500000,0.948598,4.999687e-09
RDKitDescriptorsResults/p38-beta_RBF SVM,0.137638,0.545455,0.953271,1.681249e-08
RDKitDescriptorsResults/p38-beta_Gaussian Process,0.051402,0.500000,0.948598,6.021770e-06
RDKitDescriptorsResults/p38-beta_Decision Tree,0.054993,0.520824,0.906542,9.766310e-09
RDKitDescriptorsResults/p38-beta_Random Forest,0.051402,0.500000,0.948598,7.328988e-07
RDKitDescriptorsResults/p38-beta_AdaBoost,0.064911,0.535602,0.934579,1.115905e-07
RDKitDescriptorsResults/p38-beta_Naive Bayes,0.061801,0.568518,0.752336,4.079866e-09
RDKitDescriptorsResults/p38-beta_QDA,0.051402,0.495074,0.939252,2.227548e-08
RDKitDescriptorsResults/p38-beta_PLS-DA,0.112328,0.687864,0.948598,8.593798e-08
RDKitDescriptorsResults/p38-beta_DNN,0.107251,0.592924,0.948598,1.958186e-05
RDKitDescriptorsResults/PAK3_Nearest Neighbors,0.149396,0.615050,0.938967,1.427782e-08
RDKitDescriptorsResults/PAK3_Linear SVM,0.056338,0.500000,0.943662,5.463640e-09
RDKitDescriptorsResults/PAK3_RBF SVM,0.056338,0.500000,0.943662,1.857258e-08
RDKitDescriptorsResults/PAK3_Gaussian Process,0.056338,0.500000,0.943662,4.159278e-06
RDKitDescriptorsResults/PAK3_Decision Tree,0.136004,0.612562,0.934272,1.062513e-08
RDKitDescriptorsResults/PAK3_Random Forest,0.056338,0.500000,0.943662,7.547421e-07
RDKitDescriptorsResults/PAK3_AdaBoost,0.056338,0.485075,0.915493,1.144027e-07
RDKitDescriptorsResults/PAK3_Naive Bayes,0.081585,0.648632,0.558685,3.781832e-09
RDKitDescriptorsResults/PAK3_QDA,0.056338,0.495025,0.934272,2.375596e-08
RDKitDescriptorsResults/PAK3_PLS-DA,0.054171,0.459370,0.943662,9.178629e-08
RDKitDescriptorsResults/PAK3_DNN,0.189953,0.611111,0.943662,2.012090e-05
RDKitDescriptorsResults/PAK6_Nearest Neighbors,0.171026,0.571429,0.971831,1.303704e-08
RDKitDescriptorsResults/PAK6_Linear SVM,0.171026,0.571429,0.971831,5.266398e-09
RDKitDescriptorsResults/PAK6_RBF SVM,0.032864,0.500000,0.967136,1.738464e-08
RDKitDescriptorsResults/PAK6_Gaussian Process,0.032864,0.500000,0.967136,1.764985e-06
RDKitDescriptorsResults/PAK6_Decision Tree,0.032864,0.487864,0.943662,1.280989e-08
RDKitDescriptorsResults/PAK6_Random Forest,0.032864,0.500000,0.967136,7.462966e-07
RDKitDescriptorsResults/PAK6_AdaBoost,0.075788,0.566574,0.962441,1.166170e-07
RDKitDescriptorsResults/PAK6_Naive Bayes,0.031344,0.464632,0.765258,5.483959e-09
RDKitDescriptorsResults/PAK6_QDA,0.032864,0.492718,0.953052,1.838835e-08
RDKitDescriptorsResults/PAK6_PLS-DA,0.204485,0.703190,0.967136,1.256367e-07
RDKitDescriptorsResults/PAK6_DNN,0.274076,0.731623,0.967136,1.956840e-05
RDKitDescriptorsResults/PAK7_Nearest Neighbors,0.157710,0.562500,0.967290,2.341940e-08
RDKitDescriptorsResults/PAK7_Linear SVM,0.095210,0.560073,0.962617,4.811203e-09
RDKitDescriptorsResults/PAK7_RBF SVM,0.157710,0.562500,0.967290,1.978999e-08
RDKitDescriptorsResults/PAK7_Gaussian Process,0.037383,0.500000,0.962617,1.907514e-06
RDKitDescriptorsResults/PAK7_Decision Tree,0.037383,0.495146,0.953271,9.602582e-09
RDKitDescriptorsResults/PAK7_Random Forest,0.037383,0.500000,0.962617,1.691177e-06
RDKitDescriptorsResults/PAK7_AdaBoost,0.095210,0.560073,0.962617,1.170514e-07
RDKitDescriptorsResults/PAK7_Naive Bayes,0.067173,0.716626,0.570093,4.045231e-09
RDKitDescriptorsResults/PAK7_QDA,0.037383,0.500000,0.962617,1.873927e-08
RDKitDescriptorsResults/PAK7_PLS-DA,0.191485,0.714806,0.962617,1.190703e-07
RDKitDescriptorsResults/PAK7_DNN,0.295598,0.800971,0.962617,2.119077e-05
RDKitDescriptorsResults/PDGFRA_Nearest Neighbors,0.313224,0.657624,0.849765,1.353529e-08
RDKitDescriptorsResults/PDGFRA_Linear SVM,0.276351,0.611717,0.849765,6.247335e-09
RDKitDescriptorsResults/PDGFRA_RBF SVM,0.164319,0.500000,0.835681,2.124852e-08
RDKitDescriptorsResults/PDGFRA_Gaussian Process,0.164319,0.500000,0.835681,8.818609e-07
RDKitDescriptorsResults/PDGFRA_Decision Tree,0.258200,0.606100,0.840376,1.201538e-08
RDKitDescriptorsResults/PDGFRA_Random Forest,0.188196,0.514286,0.840376,7.522750e-07
RDKitDescriptorsResults/PDGFRA_AdaBoost,0.304477,0.654815,0.845070,1.184514e-07
RDKitDescriptorsResults/PDGFRA_Naive Bayes,0.177575,0.544462,0.276995,5.909104e-09
RDKitDescriptorsResults/PDGFRA_QDA,0.212072,0.528571,0.845070,1.946180e-08
RDKitDescriptorsResults/PDGFRA_PLS-DA,0.471794,0.756501,0.845070,1.321084e-07
RDKitDescriptorsResults/PDGFRA_DNN,0.539481,0.808507,0.854460,2.159561e-05
RDKitDescriptorsResults/PDGFRB_Nearest Neighbors,0.604984,0.789271,0.836449,2.028232e-08
RDKitDescriptorsResults/PDGFRB_Linear SVM,0.492117,0.704479,0.780374,7.845829e-09
RDKitDescriptorsResults/PDGFRB_RBF SVM,0.299065,0.500000,0.700935,1.948577e-08
RDKitDescriptorsResults/PDGFRB_Gaussian Process,0.299065,0.500000,0.700935,1.155138e-06
RDKitDescriptorsResults/PDGFRB_Decision Tree,0.476063,0.693333,0.771028,1.227683e-08
RDKitDescriptorsResults/PDGFRB_Random Forest,0.478882,0.641771,0.780374,7.538137e-07
RDKitDescriptorsResults/PDGFRB_AdaBoost,0.492448,0.714583,0.775701,1.139490e-07
RDKitDescriptorsResults/PDGFRB_Naive Bayes,0.331071,0.568854,0.401869,4.601468e-09
RDKitDescriptorsResults/PDGFRB_QDA,0.305136,0.510104,0.696262,2.136321e-08
RDKitDescriptorsResults/PDGFRB_PLS-DA,0.666204,0.803750,0.780374,1.420214e-07
RDKitDescriptorsResults/PDGFRB_DNN,0.772812,0.891875,0.817757,2.077317e-05
RDKitDescriptorsResults/PDPK1_Nearest Neighbors,0.037559,0.497561,0.957746,1.228568e-08
RDKitDescriptorsResults/PDPK1_Linear SVM,0.037559,0.497561,0.957746,5.814188e-09
RDKitDescriptorsResults/PDPK1_RBF SVM,0.037559,0.500000,0.962441,1.835090e-08
RDKitDescriptorsResults/PDPK1_Gaussian Process,0.037559,0.500000,0.962441,3.157830e-06
RDKitDescriptorsResults/PDPK1_Decision Tree,0.037559,0.495122,0.953052,9.936173e-09
RDKitDescriptorsResults/PDPK1_Random Forest,0.037559,0.500000,0.962441,7.398352e-07
RDKitDescriptorsResults/PDPK1_AdaBoost,0.064114,0.555183,0.953052,1.151467e-07
RDKitDescriptorsResults/PDPK1_Naive Bayes,0.060726,0.661280,0.694836,4.231407e-09
RDKitDescriptorsResults/PDPK1_QDA,0.037559,0.492683,0.948357,1.897491e-08
RDKitDescriptorsResults/PDPK1_PLS-DA,0.331836,0.812805,0.962441,1.101839e-07
RDKitDescriptorsResults/PDPK1_DNN,0.470611,0.782317,0.962441,2.047343e-05
RDKitDescriptorsResults/PIK3C2B_Nearest Neighbors,0.228037,0.661789,0.962617,1.350826e-08
RDKitDescriptorsResults/PIK3C2B_Linear SVM,0.042056,0.500000,0.957944,4.910964e-09
RDKitDescriptorsResults/PIK3C2B_RBF SVM,0.042056,0.500000,0.957944,1.930786e-08
RDKitDescriptorsResults/PIK3C2B_Gaussian Process,0.042056,0.500000,0.957944,1.982745e-06
RDKitDescriptorsResults/PIK3C2B_Decision Tree,0.042056,0.492683,0.943925,1.070501e-08
RDKitDescriptorsResults/PIK3C2B_Random Forest,0.042056,0.500000,0.957944,7.395906e-07
RDKitDescriptorsResults/PIK3C2B_AdaBoost,0.153037,0.654472,0.948598,1.134618e-07
RDKitDescriptorsResults/PIK3C2B_Naive Bayes,0.042963,0.510569,0.672897,6.186779e-09
RDKitDescriptorsResults/PIK3C2B_QDA,0.042056,0.487805,0.934579,2.027565e-08
RDKitDescriptorsResults/PIK3C2B_PLS-DA,0.073060,0.698103,0.957944,1.256274e-07
RDKitDescriptorsResults/PIK3C2B_DNN,0.114899,0.648780,0.957944,1.980902e-05
RDKitDescriptorsResults/PIK3CB_Nearest Neighbors,0.599466,0.785714,0.971963,1.484667e-08
RDKitDescriptorsResults/PIK3CB_Linear SVM,0.732977,0.857143,0.981308,4.879470e-09
RDKitDescriptorsResults/PIK3CB_RBF SVM,0.065421,0.500000,0.934579,1.955570e-08
RDKitDescriptorsResults/PIK3CB_Gaussian Process,0.065421,0.500000,0.934579,1.159718e-06
RDKitDescriptorsResults/PIK3CB_Decision Tree,0.549339,0.816429,0.967290,1.196115e-08
RDKitDescriptorsResults/PIK3CB_Random Forest,0.065421,0.500000,0.934579,7.331654e-07
RDKitDescriptorsResults/PIK3CB_AdaBoost,0.549339,0.816429,0.967290,1.153942e-07
RDKitDescriptorsResults/PIK3CB_Naive Bayes,0.069552,0.530000,0.556075,3.721630e-09
RDKitDescriptorsResults/PIK3CB_QDA,0.065421,0.495000,0.925234,1.891747e-08
RDKitDescriptorsResults/PIK3CB_PLS-DA,0.737928,0.860000,0.971963,1.232553e-07
RDKitDescriptorsResults/PIK3CB_DNN,0.704915,0.793214,0.967290,2.007623e-05
RDKitDescriptorsResults/PIK3CD_Nearest Neighbors,0.277333,0.714905,0.962617,1.640280e-08
RDKitDescriptorsResults/PIK3CD_Linear SVM,0.574247,0.777778,0.981308,4.251505e-09
RDKitDescriptorsResults/PIK3CD_RBF SVM,0.042056,0.497561,0.953271,1.970936e-08
RDKitDescriptorsResults/PIK3CD_Gaussian Process,0.042056,0.500000,0.957944,2.171448e-06
RDKitDescriptorsResults/PIK3CD_Decision Tree,0.170895,0.656911,0.953271,1.205183e-08
RDKitDescriptorsResults/PIK3CD_Random Forest,0.042056,0.500000,0.957944,7.323096e-07
RDKitDescriptorsResults/PIK3CD_AdaBoost,0.194704,0.659350,0.957944,1.120558e-07
RDKitDescriptorsResults/PIK3CD_Naive Bayes,0.114477,0.719241,0.869159,3.864359e-09
RDKitDescriptorsResults/PIK3CD_QDA,0.042056,0.500000,0.957944,1.872233e-08
RDKitDescriptorsResults/PIK3CD_PLS-DA,0.244024,0.862331,0.957944,1.230093e-07
RDKitDescriptorsResults/PIK3CD_DNN,0.530901,0.769106,0.957944,1.971204e-05
RDKitDescriptorsResults/PIK3CG_Nearest Neighbors,0.057864,0.552744,0.948357,1.537749e-08
RDKitDescriptorsResults/PIK3CG_Linear SVM,0.248474,0.682622,0.967136,5.696671e-09
RDKitDescriptorsResults/PIK3CG_RBF SVM,0.037559,0.500000,0.962441,1.713614e-08
RDKitDescriptorsResults/PIK3CG_Gaussian Process,0.037559,0.500000,0.962441,1.969051e-06
RDKitDescriptorsResults/PIK3CG_Decision Tree,0.037559,0.487805,0.938967,1.241392e-08
RDKitDescriptorsResults/PIK3CG_Random Forest,0.037559,0.500000,0.962441,7.363920e-07
RDKitDescriptorsResults/PIK3CG_AdaBoost,0.099598,0.612805,0.948357,1.143038e-07
RDKitDescriptorsResults/PIK3CG_Naive Bayes,0.050422,0.614939,0.605634,3.853154e-09
RDKitDescriptorsResults/PIK3CG_QDA,0.037559,0.495122,0.953052,1.698565e-08
RDKitDescriptorsResults/PIK3CG_PLS-DA,0.121025,0.789939,0.962441,1.217399e-07
RDKitDescriptorsResults/PIK3CG_DNN,0.265260,0.807012,0.962441,1.980391e-05
RDKitDescriptorsResults/PIK4CB_Nearest Neighbors,0.092939,0.553117,0.957944,1.341433e-08
RDKitDescriptorsResults/PIK4CB_Linear SVM,0.148494,0.555556,0.962617,6.133855e-09
RDKitDescriptorsResults/PIK4CB_RBF SVM,0.042056,0.500000,0.957944,1.979227e-08
RDKitDescriptorsResults/PIK4CB_Gaussian Process,0.042056,0.500000,0.957944,2.738038e-06
RDKitDescriptorsResults/PIK4CB_Decision Tree,0.042056,0.495122,0.948598,1.064663e-08
RDKitDescriptorsResults/PIK4CB_Random Forest,0.042056,0.500000,0.957944,7.333035e-07
RDKitDescriptorsResults/PIK4CB_AdaBoost,0.092939,0.553117,0.957944,1.136409e-07
RDKitDescriptorsResults/PIK4CB_Naive Bayes,0.046469,0.546070,0.537383,4.986645e-09
RDKitDescriptorsResults/PIK4CB_QDA,0.042056,0.500000,0.957944,1.924873e-08
RDKitDescriptorsResults/PIK4CB_PLS-DA,0.136510,0.650949,0.957944,1.206739e-07
RDKitDescriptorsResults/PIK4CB_DNN,0.177966,0.559892,0.957944,2.037974e-05
RDKitDescriptorsResults/PIKFYVE_Nearest Neighbors,0.032710,0.495169,0.957944,1.392195e-08
RDKitDescriptorsResults/PIKFYVE_Linear SVM,0.032710,0.500000,0.967290,6.010443e-09
RDKitDescriptorsResults/PIKFYVE_RBF SVM,0.032710,0.500000,0.967290,1.920932e-08
RDKitDescriptorsResults/PIKFYVE_Gaussian Process,0.032710,0.500000,0.967290,2.100060e-06
RDKitDescriptorsResults/PIKFYVE_Decision Tree,0.147263,0.697378,0.948598,1.049705e-08
RDKitDescriptorsResults/PIKFYVE_Random Forest,0.032710,0.500000,0.967290,7.375001e-07
RDKitDescriptorsResults/PIKFYVE_AdaBoost,0.032710,0.490338,0.948598,1.139211e-07
RDKitDescriptorsResults/PIKFYVE_Naive Bayes,0.030690,0.459282,0.621495,5.694553e-09
RDKitDescriptorsResults/PIKFYVE_QDA,0.032710,0.495169,0.957944,1.746957e-08
RDKitDescriptorsResults/PIKFYVE_PLS-DA,0.206404,0.687371,0.967290,1.317788e-07
RDKitDescriptorsResults/PIKFYVE_DNN,0.064928,0.572809,0.967290,1.956783e-05
RDKitDescriptorsResults/PIM2_Nearest Neighbors,0.171026,0.571429,0.971831,1.258313e-08
RDKitDescriptorsResults/PIM2_Linear SVM,0.447351,0.714286,0.981221,4.733331e-09
RDKitDescriptorsResults/PIM2_RBF SVM,0.032864,0.500000,0.967136,1.822382e-08
RDKitDescriptorsResults/PIM2_Gaussian Process,0.032864,0.500000,0.967136,1.763297e-06
RDKitDescriptorsResults/PIM2_Decision Tree,0.063883,0.564147,0.957746,1.244532e-08
RDKitDescriptorsResults/PIM2_Random Forest,0.032864,0.500000,0.967136,7.739743e-07
RDKitDescriptorsResults/PIM2_AdaBoost,0.171026,0.571429,0.971831,1.107607e-07
RDKitDescriptorsResults/PIM2_Naive Bayes,0.030590,0.430652,0.699531,3.946634e-09
RDKitDescriptorsResults/PIM2_QDA,0.032864,0.485437,0.938967,1.796340e-08
RDKitDescriptorsResults/PIM2_PLS-DA,0.474395,0.879334,0.967136,1.243725e-07
RDKitDescriptorsResults/PIM2_DNN,0.515542,0.890430,0.967136,2.007223e-05
RDKitDescriptorsResults/PIP5K1C_Nearest Neighbors,0.096671,0.547348,0.906542,1.414169e-08
RDKitDescriptorsResults/PIP5K1C_Linear SVM,0.074766,0.500000,0.925234,7.083475e-09
RDKitDescriptorsResults/PIP5K1C_RBF SVM,0.074766,0.500000,0.925234,1.788479e-08
RDKitDescriptorsResults/PIP5K1C_Gaussian Process,0.074766,0.500000,0.925234,9.607354e-07
RDKitDescriptorsResults/PIP5K1C_Decision Tree,0.077906,0.513573,0.897196,1.424723e-08
RDKitDescriptorsResults/PIP5K1C_Random Forest,0.074766,0.500000,0.925234,7.255588e-07
RDKitDescriptorsResults/PIP5K1C_AdaBoost,0.088148,0.539773,0.892523,1.126320e-07
RDKitDescriptorsResults/PIP5K1C_Naive Bayes,0.075386,0.504419,0.401869,4.642817e-09
RDKitDescriptorsResults/PIP5K1C_QDA,0.074766,0.492424,0.911215,1.755180e-08
RDKitDescriptorsResults/PIP5K1C_PLS-DA,0.157850,0.704545,0.925234,1.238281e-07
RDKitDescriptorsResults/PIP5K1C_DNN,0.258306,0.603535,0.925234,1.995516e-05
RDKitDescriptorsResults/PIP5K2B_Nearest Neighbors,0.042056,0.495122,0.948598,1.389521e-08
RDKitDescriptorsResults/PIP5K2B_Linear SVM,0.042056,0.500000,0.957944,4.543122e-09
RDKitDescriptorsResults/PIP5K2B_RBF SVM,0.042056,0.500000,0.957944,1.921996e-08
RDKitDescriptorsResults/PIP5K2B_Gaussian Process,0.042056,0.500000,0.957944,1.709445e-06
RDKitDescriptorsResults/PIP5K2B_Decision Tree,0.096202,0.598916,0.943925,1.459903e-08
RDKitDescriptorsResults/PIP5K2B_Random Forest,0.042056,0.500000,0.957944,7.408859e-07
RDKitDescriptorsResults/PIP5K2B_AdaBoost,0.143821,0.606233,0.957944,1.134155e-07
RDKitDescriptorsResults/PIP5K2B_Naive Bayes,0.060402,0.614905,0.771028,4.289046e-09
RDKitDescriptorsResults/PIP5K2B_QDA,0.042056,0.492683,0.943925,1.762390e-08
RDKitDescriptorsResults/PIP5K2B_PLS-DA,0.082838,0.659079,0.957944,1.196583e-07
RDKitDescriptorsResults/PIP5K2B_DNN,0.135435,0.706233,0.957944,1.950318e-05
RDKitDescriptorsResults/PIP5K2C_Nearest Neighbors,0.369312,0.674709,0.915888,1.384955e-08
RDKitDescriptorsResults/PIP5K2C_Linear SVM,0.268785,0.614709,0.901869,9.220373e-09
RDKitDescriptorsResults/PIP5K2C_RBF SVM,0.116822,0.500000,0.883178,1.980229e-08
RDKitDescriptorsResults/PIP5K2C_Gaussian Process,0.222804,0.560000,0.897196,5.823375e-06
RDKitDescriptorsResults/PIP5K2C_Decision Tree,0.204569,0.589418,0.887850,1.036594e-08
RDKitDescriptorsResults/PIP5K2C_Random Forest,0.187477,0.540000,0.892523,7.431969e-07
RDKitDescriptorsResults/PIP5K2C_AdaBoost,0.206612,0.616190,0.873832,1.127000e-07
RDKitDescriptorsResults/PIP5K2C_Naive Bayes,0.134842,0.575238,0.280374,3.962645e-09
RDKitDescriptorsResults/PIP5K2C_QDA,0.116822,0.492063,0.869159,1.588213e-08
RDKitDescriptorsResults/PIP5K2C_PLS-DA,0.468379,0.719365,0.901869,9.105309e-08
RDKitDescriptorsResults/PIP5K2C_DNN,0.509438,0.790899,0.901869,2.147305e-05
RDKitDescriptorsResults/PKAC-alpha_Nearest Neighbors,0.297158,0.673571,0.948598,1.497852e-08
RDKitDescriptorsResults/PKAC-alpha_Linear SVM,0.399199,0.678571,0.957944,6.128460e-09
RDKitDescriptorsResults/PKAC-alpha_RBF SVM,0.065421,0.500000,0.934579,1.634819e-08
RDKitDescriptorsResults/PKAC-alpha_Gaussian Process,0.065421,0.500000,0.934579,2.312333e-06
RDKitDescriptorsResults/PKAC-alpha_Decision Tree,0.189586,0.632857,0.934579,9.222260e-09
RDKitDescriptorsResults/PKAC-alpha_Random Forest,0.065421,0.500000,0.934579,7.277207e-07
RDKitDescriptorsResults/PKAC-alpha_AdaBoost,0.275300,0.640357,0.948598,1.121342e-07
RDKitDescriptorsResults/PKAC-alpha_Naive Bayes,0.071180,0.541429,0.453271,5.382571e-09
RDKitDescriptorsResults/PKAC-alpha_QDA,0.065421,0.492500,0.920561,1.814792e-08
RDKitDescriptorsResults/PKAC-alpha_PLS-DA,0.438694,0.715000,0.953271,1.316320e-07
RDKitDescriptorsResults/PKAC-alpha_DNN,0.480716,0.700000,0.934579,2.155274e-05
RDKitDescriptorsResults/PKAC-beta_Nearest Neighbors,0.499191,0.766743,0.967290,1.555555e-08
RDKitDescriptorsResults/PKAC-beta_Linear SVM,0.421999,0.692308,0.962617,6.250119e-09
RDKitDescriptorsResults/PKAC-beta_RBF SVM,0.060748,0.500000,0.939252,1.768087e-08
RDKitDescriptorsResults/PKAC-beta_Gaussian Process,0.060748,0.500000,0.939252,2.486639e-06
RDKitDescriptorsResults/PKAC-beta_Decision Tree,0.229691,0.679870,0.939252,9.163789e-09
RDKitDescriptorsResults/PKAC-beta_Random Forest,0.060748,0.500000,0.939252,7.616782e-07
RDKitDescriptorsResults/PKAC-beta_AdaBoost,0.219806,0.612897,0.948598,1.162571e-07
RDKitDescriptorsResults/PKAC-beta_Naive Bayes,0.092867,0.659587,0.630841,4.296753e-09
RDKitDescriptorsResults/PKAC-beta_QDA,0.205248,0.576923,0.948598,1.948352e-08
RDKitDescriptorsResults/PKAC-beta_PLS-DA,0.518417,0.815346,0.962617,1.328987e-07
RDKitDescriptorsResults/PKAC-beta_DNN,0.654781,0.871986,0.962617,2.221523e-05
RDKitDescriptorsResults/PKN1_Nearest Neighbors,0.042056,0.500000,0.957944,1.511291e-08
RDKitDescriptorsResults/PKN1_Linear SVM,0.042056,0.500000,0.957944,5.522161e-09
RDKitDescriptorsResults/PKN1_RBF SVM,0.042056,0.500000,0.957944,1.894505e-08
RDKitDescriptorsResults/PKN1_Gaussian Process,0.042056,0.500000,0.957944,2.589872e-06
RDKitDescriptorsResults/PKN1_Decision Tree,0.059605,0.545799,0.943925,1.388952e-08
RDKitDescriptorsResults/PKN1_Random Forest,0.042056,0.500000,0.957944,7.592519e-07
RDKitDescriptorsResults/PKN1_AdaBoost,0.092939,0.553117,0.957944,1.159506e-07
RDKitDescriptorsResults/PKN1_Naive Bayes,0.044553,0.528455,0.401869,4.333900e-09
RDKitDescriptorsResults/PKN1_QDA,0.042056,0.492683,0.943925,1.958355e-08
RDKitDescriptorsResults/PKN1_PLS-DA,0.051044,0.501897,0.957944,1.240484e-07
RDKitDescriptorsResults/PKN1_DNN,0.045484,0.478049,0.957944,2.098605e-05
RDKitDescriptorsResults/PLK1_Nearest Neighbors,0.745709,0.906628,0.985981,1.441794e-08
RDKitDescriptorsResults/PLK1_Linear SVM,0.678767,0.904165,0.981308,7.437223e-09
RDKitDescriptorsResults/PLK1_RBF SVM,0.051402,0.500000,0.948598,1.720696e-08
RDKitDescriptorsResults/PLK1_Gaussian Process,0.575510,0.815719,0.976636,6.050348e-06
RDKitDescriptorsResults/PLK1_Decision Tree,0.320885,0.760412,0.953271,1.261279e-08
RDKitDescriptorsResults/PLK1_Random Forest,0.137638,0.545455,0.953271,7.861285e-07
RDKitDescriptorsResults/PLK1_AdaBoost,0.163268,0.588446,0.953271,1.179872e-07
RDKitDescriptorsResults/PLK1_Naive Bayes,0.053951,0.523959,0.504673,5.877158e-09
RDKitDescriptorsResults/PLK1_QDA,0.051402,0.497537,0.943925,1.810636e-08
RDKitDescriptorsResults/PLK1_PLS-DA,0.693256,0.894313,0.971963,9.062554e-08
RDKitDescriptorsResults/PLK1_DNN,0.844414,0.947156,0.981308,2.148069e-05
RDKitDescriptorsResults/PLK2_Nearest Neighbors,0.741291,0.863636,0.985981,1.499018e-08
RDKitDescriptorsResults/PLK2_Linear SVM,0.660483,0.861173,0.981308,5.885105e-09
RDKitDescriptorsResults/PLK2_RBF SVM,0.051402,0.500000,0.948598,1.757123e-08
RDKitDescriptorsResults/PLK2_Gaussian Process,0.051402,0.500000,0.948598,2.067122e-06
RDKitDescriptorsResults/PLK2_Decision Tree,0.296092,0.757949,0.948598,1.103263e-08
RDKitDescriptorsResults/PLK2_Random Forest,0.223874,0.590909,0.957944,7.635137e-07
RDKitDescriptorsResults/PLK2_AdaBoost,0.387001,0.765338,0.962617,1.287654e-07
RDKitDescriptorsResults/PLK2_Naive Bayes,0.057162,0.551948,0.313084,4.776737e-09
RDKitDescriptorsResults/PLK2_QDA,0.051402,0.500000,0.948598,3.668481e-08
RDKitDescriptorsResults/PLK2_PLS-DA,0.676181,0.854904,0.971963,1.282682e-07
RDKitDescriptorsResults/PLK2_DNN,0.773474,0.920287,0.976636,2.235777e-05
RDKitDescriptorsResults/PLK3_Nearest Neighbors,0.655055,0.818182,0.981308,1.558224e-08
RDKitDescriptorsResults/PLK3_Linear SVM,0.464146,0.810793,0.967290,6.425597e-09
RDKitDescriptorsResults/PLK3_RBF SVM,0.051402,0.500000,0.948598,1.803942e-08
RDKitDescriptorsResults/PLK3_Gaussian Process,0.490897,0.770264,0.971963,5.272965e-06
RDKitDescriptorsResults/PLK3_Decision Tree,0.144598,0.659651,0.925234,1.036097e-08
RDKitDescriptorsResults/PLK3_Random Forest,0.137638,0.545455,0.953271,7.721840e-07
RDKitDescriptorsResults/PLK3_AdaBoost,0.240502,0.674429,0.953271,1.149854e-07
RDKitDescriptorsResults/PLK3_Naive Bayes,0.065131,0.606135,0.415888,4.220717e-09
